imbalance,loss_family,hyperparams,accuracy,acc_neg,acc_pos,prec_neg,prec_pos,rec_neg,rec_pos,f1_neg,f1_pos,mcc,balanced_acc,pr_auc,recall_pos,cm_tn,cm_fp,cm_fn,cm_tp,epoch_stopped,val_balacc_at_stop,val_mcc_at_stop
1:50,CBFocal,"{""beta"": 0.9, ""gamma"": 2.0, ""class_counts"": [6232, 124]}",0.8748326639892905,1.0,0.0,0.8748326639892905,0.0,1.0,0.0,0.9332381292395573,0.0,0.0,0.5,0.21982992940084192,0.0,1307,0,187,0,1,0.5,0.0
1:50,CBFocal,"{""beta"": 0.9, ""gamma"": 5.0, ""class_counts"": [6232, 124]}",0.8058902275769746,0.8859984697781178,0.24598930481283424,0.8914549653579676,0.2358974358974359,0.8859984697781178,0.24598930481283424,0.88871834228703,0.24083769633507854,0.1296493734289321,0.5659938872954761,0.2291193607070749,0.24598930481283424,1158,149,141,46,1,0.5604553492484527,0.11467813380980095
1:50,CBFocal,"{""beta"": 0.99, ""gamma"": 0.5, ""class_counts"": [6232, 124]}",0.8748326639892905,1.0,0.0,0.8748326639892905,0.0,1.0,0.0,0.9332381292395573,0.0,0.0,0.5,0.2327615890689894,0.0,1307,0,187,0,1,0.5,0.0
1:50,CBFocal,"{""beta"": 0.99, ""gamma"": 1.0, ""class_counts"": [6232, 124]}",0.8748326639892905,1.0,0.0,0.8748326639892905,0.0,1.0,0.0,0.9332381292395573,0.0,0.0,0.5,0.23554628985834897,0.0,1307,0,187,0,1,0.5,0.0
1:50,CBFocal,"{""beta"": 0.99, ""gamma"": 2.0, ""class_counts"": [6232, 124]}",0.8748326639892905,1.0,0.0,0.8748326639892905,0.0,1.0,0.0,0.9332381292395573,0.0,0.0,0.5,0.22922700655421946,0.0,1307,0,187,0,1,0.4996331621423331,-0.008683173633102488
1:50,CBFocal,"{""beta"": 0.99, ""gamma"": 5.0, ""class_counts"": [6232, 124]}",0.8748326639892905,1.0,0.0,0.8748326639892905,0.0,1.0,0.0,0.9332381292395573,0.0,0.0,0.5,0.31109880755368036,0.0,1307,0,187,0,2,0.49926632428466616,-0.01228390866616794
1:50,CBFocal,"{""beta"": 0.999, ""gamma"": 0.5, ""class_counts"": [6232, 124]}",0.8500669344042838,0.9028309104820199,0.48128342245989303,0.9240407204385278,0.4147465437788018,0.9028309104820199,0.48128342245989303,0.913312693498452,0.44554455445544555,0.36073957920368976,0.6920571664709565,0.4433762488443916,0.48128342245989303,1180,127,97,90,11,0.6810721071542788,0.3338288189301106
1:50,CBFocal,"{""beta"": 0.999, ""gamma"": 1.0, ""class_counts"": [6232, 124]}",0.8601070950468541,0.9234889058913542,0.41711229946524064,0.9171732522796353,0.43820224719101125,0.9234889058913542,0.41711229946524064,0.9203202439954251,0.4273972602739726,0.34790993586545377,0.6703006026782974,0.43644282039067045,0.41711229946524064,1207,100,109,78,11,0.6617637376074647,0.32632498788802966
1:50,CBFocal,"{""beta"": 0.999, ""gamma"": 2.0, ""class_counts"": [6232, 124]}",0.8627844712182061,0.928079571537873,0.40641711229946526,0.9161631419939577,0.4470588235294118,0.928079571537873,0.40641711229946526,0.9220828582288103,0.4257703081232493,0.3485635422192732,0.6672483419186691,0.42232182790429695,0.40641711229946526,1213,94,111,76,7,0.656453994770209,0.3203150129376095
1:50,CBFocal,"{""beta"": 0.999, ""gamma"": 5.0, ""class_counts"": [6232, 124]}",0.8601070950468541,0.9586840091813313,0.1711229946524064,0.8899147727272727,0.37209302325581395,0.9586840091813313,0.1711229946524064,0.9230202578268877,0.23443223443223443,0.18441921531566527,0.5649035019168689,0.3365473721437373,0.1711229946524064,1253,54,155,32,5,0.580283405760295,0.21446170005008314
